model,benchmark,problem_idx,pass1_trace0,source_jsonl
DS-R1-7B,CommonsenseQA,738,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,739,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,740,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,741,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,742,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,743,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,744,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,745,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,746,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,747,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,748,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,749,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,750,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,751,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,752,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,753,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,754,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,755,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,756,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,757,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,758,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,759,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,760,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,761,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,762,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,763,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,764,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,765,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,766,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,767,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,768,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,769,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,770,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,771,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,772,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,773,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,774,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,775,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,776,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,777,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,778,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,779,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,780,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,781,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,782,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,783,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,784,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,785,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,786,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,787,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,788,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,789,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,790,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,791,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,792,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,793,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,794,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,795,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,796,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,797,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,798,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,799,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,800,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,801,1.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
DS-R1-7B,CommonsenseQA,802,0.0,source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl
