model,dataset,benchmark,seed,n_questions,y_train_mean_reasoning,y_test_mean_reasoning,checkpoint_path,frs_pct,pass1_pct,base_reasoning,snr,unfiltered_reasoning_mean,jsonl_path,high_conf_accuracy_pct,cum_top10_mean_reasoning_0_1,pass16_pct,n_problems,n_lines_with_trace_count_neq_16
Gemma-7B,MATH500,MATH500,2024,100,0.34125,0.38375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Gemma-7B__MATH500.json,18.9,18.2,41.45,-1.601544,0.3625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/gemma_7b/math500__test_math500_-1_seed42_t0.7_s0_e-1_bd430c2c-e789-45b4-84c5-8a328c0a23ed_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_bd430c2c-e789-45b4-84c5-8a328c0a23ed_processed.jsonl,4.0,0.18875,54.8,500,0
Gemma-7B,MATH500,MATH500,3141,100,0.3775,0.3475,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Gemma-7B__MATH500.json,18.9,18.2,41.45,-1.601544,0.3625,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/gemma_7b/math500__test_math500_-1_seed42_t0.7_s0_e-1_bd430c2c-e789-45b4-84c5-8a328c0a23ed_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_bd430c2c-e789-45b4-84c5-8a328c0a23ed_processed.jsonl,4.0,0.18875,54.8,500,0
Gemma-7B,SVAMP,SVAMP,17,100,0.5175,0.6025,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Gemma-7B__SVAMP.json,31.1,37.8,52.26,-3.458654,0.56,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/gemma_7b/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_5bde6301-7dbe-4b50-acc1-4e917f1e1b87_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_5bde6301-7dbe-4b50-acc1-4e917f1e1b87_processed.jsonl,21.94,0.31125,94.4,1000,0
Gemma-7B,SVAMP,SVAMP,42,100,0.535,0.585,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Gemma-7B__SVAMP.json,31.1,37.8,52.26,-3.458654,0.56,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/gemma_7b/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_5bde6301-7dbe-4b50-acc1-4e917f1e1b87_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_5bde6301-7dbe-4b50-acc1-4e917f1e1b87_processed.jsonl,21.94,0.31125,94.4,1000,0
Gemma-7B,SVAMP,SVAMP,99,100,0.5425,0.5775,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Gemma-7B__SVAMP.json,31.1,37.8,52.26,-3.458654,0.56,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/gemma_7b/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_5bde6301-7dbe-4b50-acc1-4e917f1e1b87_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_5bde6301-7dbe-4b50-acc1-4e917f1e1b87_processed.jsonl,21.94,0.31125,94.4,1000,0
Gemma-7B,SVAMP,SVAMP,123,100,0.585,0.535,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Gemma-7B__SVAMP.json,31.1,37.8,52.26,-3.458654,0.56,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/gemma_7b/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_5bde6301-7dbe-4b50-acc1-4e917f1e1b87_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_5bde6301-7dbe-4b50-acc1-4e917f1e1b87_processed.jsonl,21.94,0.31125,94.4,1000,0
Gemma-7B,SVAMP,SVAMP,456,100,0.53375,0.58625,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Gemma-7B__SVAMP.json,31.1,37.8,52.26,-3.458654,0.56,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/gemma_7b/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_5bde6301-7dbe-4b50-acc1-4e917f1e1b87_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_5bde6301-7dbe-4b50-acc1-4e917f1e1b87_processed.jsonl,21.94,0.31125,94.4,1000,0
Gemma-7B,SVAMP,SVAMP,789,100,0.5925,0.5275,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Gemma-7B__SVAMP.json,31.1,37.8,52.26,-3.458654,0.56,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/gemma_7b/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_5bde6301-7dbe-4b50-acc1-4e917f1e1b87_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_5bde6301-7dbe-4b50-acc1-4e917f1e1b87_processed.jsonl,21.94,0.31125,94.4,1000,0
Gemma-7B,SVAMP,SVAMP,2024,100,0.6125,0.5075,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Gemma-7B__SVAMP.json,31.1,37.8,52.26,-3.458654,0.56,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/gemma_7b/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_5bde6301-7dbe-4b50-acc1-4e917f1e1b87_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_5bde6301-7dbe-4b50-acc1-4e917f1e1b87_processed.jsonl,21.94,0.31125,94.4,1000,0
Gemma-7B,SVAMP,SVAMP,3141,100,0.5575,0.5625,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Gemma-7B__SVAMP.json,31.1,37.8,52.26,-3.458654,0.56,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/gemma_7b/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_5bde6301-7dbe-4b50-acc1-4e917f1e1b87_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_5bde6301-7dbe-4b50-acc1-4e917f1e1b87_processed.jsonl,21.94,0.31125,94.4,1000,0
LLaMA-3.1-8B,AQuA,AQuA,17,100,0.54,0.52375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__AQuA.json,52.9,48.8,58.12,0.572747,0.531875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_8874434d-5e4f-4f6e-9ead-8800e058ffc9/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_8874434d-5e4f-4f6e-9ead-8800e058ffc9.jsonl,56.76,0.52875,98.03149606299212,254,0
LLaMA-3.1-8B,AQuA,AQuA,42,100,0.52625,0.5375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__AQuA.json,52.9,48.8,58.12,0.572747,0.531875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_8874434d-5e4f-4f6e-9ead-8800e058ffc9/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_8874434d-5e4f-4f6e-9ead-8800e058ffc9.jsonl,56.76,0.52875,98.03149606299212,254,0
LLaMA-3.1-8B,AQuA,AQuA,99,100,0.515,0.54875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__AQuA.json,52.9,48.8,58.12,0.572747,0.531875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_8874434d-5e4f-4f6e-9ead-8800e058ffc9/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_8874434d-5e4f-4f6e-9ead-8800e058ffc9.jsonl,56.76,0.52875,98.03149606299212,254,0
LLaMA-3.1-8B,AQuA,AQuA,123,100,0.52375,0.54,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__AQuA.json,52.9,48.8,58.12,0.572747,0.531875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_8874434d-5e4f-4f6e-9ead-8800e058ffc9/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_8874434d-5e4f-4f6e-9ead-8800e058ffc9.jsonl,56.76,0.52875,98.03149606299212,254,0
LLaMA-3.1-8B,AQuA,AQuA,456,100,0.5,0.56375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__AQuA.json,52.9,48.8,58.12,0.572747,0.531875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_8874434d-5e4f-4f6e-9ead-8800e058ffc9/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_8874434d-5e4f-4f6e-9ead-8800e058ffc9.jsonl,56.76,0.52875,98.03149606299212,254,0
LLaMA-3.1-8B,AQuA,AQuA,789,100,0.5575,0.50625,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__AQuA.json,52.9,48.8,58.12,0.572747,0.531875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_8874434d-5e4f-4f6e-9ead-8800e058ffc9/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_8874434d-5e4f-4f6e-9ead-8800e058ffc9.jsonl,56.76,0.52875,98.03149606299212,254,0
LLaMA-3.1-8B,AQuA,AQuA,2024,100,0.52625,0.5375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__AQuA.json,52.9,48.8,58.12,0.572747,0.531875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_8874434d-5e4f-4f6e-9ead-8800e058ffc9/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_8874434d-5e4f-4f6e-9ead-8800e058ffc9.jsonl,56.76,0.52875,98.03149606299212,254,0
LLaMA-3.1-8B,AQuA,AQuA,3141,100,0.505,0.55875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__AQuA.json,52.9,48.8,58.12,0.572747,0.531875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_8874434d-5e4f-4f6e-9ead-8800e058ffc9/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_8874434d-5e4f-4f6e-9ead-8800e058ffc9.jsonl,56.76,0.52875,98.03149606299212,254,0
LLaMA-3.1-8B,CommonsenseQA,CSQA,17,100,0.5975,0.56625,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__CommonsenseQA.json,55.0,66.3,65.08,0.221359,0.581875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_4a6d4a5d-a682-47ab-9f4d-5e23bbfb767c_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_4a6d4a5d-a682-47ab-9f4d-5e23bbfb767c_processed.jsonl,68.27,0.55,97.54299754299754,1221,0
LLaMA-3.1-8B,CommonsenseQA,CSQA,42,100,0.58,0.58375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__CommonsenseQA.json,55.0,66.3,65.08,0.221359,0.581875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_4a6d4a5d-a682-47ab-9f4d-5e23bbfb767c_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_4a6d4a5d-a682-47ab-9f4d-5e23bbfb767c_processed.jsonl,68.27,0.55,97.54299754299754,1221,0
LLaMA-3.1-8B,CommonsenseQA,CSQA,99,100,0.5875,0.57625,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__CommonsenseQA.json,55.0,66.3,65.08,0.221359,0.581875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_4a6d4a5d-a682-47ab-9f4d-5e23bbfb767c_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_4a6d4a5d-a682-47ab-9f4d-5e23bbfb767c_processed.jsonl,68.27,0.55,97.54299754299754,1221,0
LLaMA-3.1-8B,CommonsenseQA,CSQA,123,100,0.545,0.61875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__CommonsenseQA.json,55.0,66.3,65.08,0.221359,0.581875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_4a6d4a5d-a682-47ab-9f4d-5e23bbfb767c_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_4a6d4a5d-a682-47ab-9f4d-5e23bbfb767c_processed.jsonl,68.27,0.55,97.54299754299754,1221,0
LLaMA-3.1-8B,CommonsenseQA,CSQA,456,100,0.57875,0.585,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__CommonsenseQA.json,55.0,66.3,65.08,0.221359,0.581875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_4a6d4a5d-a682-47ab-9f4d-5e23bbfb767c_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_4a6d4a5d-a682-47ab-9f4d-5e23bbfb767c_processed.jsonl,68.27,0.55,97.54299754299754,1221,0
LLaMA-3.1-8B,CommonsenseQA,CSQA,789,100,0.5925,0.57125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__CommonsenseQA.json,55.0,66.3,65.08,0.221359,0.581875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_4a6d4a5d-a682-47ab-9f4d-5e23bbfb767c_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_4a6d4a5d-a682-47ab-9f4d-5e23bbfb767c_processed.jsonl,68.27,0.55,97.54299754299754,1221,0
LLaMA-3.1-8B,CommonsenseQA,CSQA,2024,100,0.625,0.53875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__CommonsenseQA.json,55.0,66.3,65.08,0.221359,0.581875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_4a6d4a5d-a682-47ab-9f4d-5e23bbfb767c_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_4a6d4a5d-a682-47ab-9f4d-5e23bbfb767c_processed.jsonl,68.27,0.55,97.54299754299754,1221,0
LLaMA-3.1-8B,CommonsenseQA,CSQA,3141,100,0.57625,0.5875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__CommonsenseQA.json,55.0,66.3,65.08,0.221359,0.581875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_4a6d4a5d-a682-47ab-9f4d-5e23bbfb767c_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_4a6d4a5d-a682-47ab-9f4d-5e23bbfb767c_processed.jsonl,68.27,0.55,97.54299754299754,1221,0
LLaMA-3.1-8B,GPQA,GPQA,17,100,0.525,0.51375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__GPQA.json,50.5,38.4,61.24,1.248826,0.519375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_f0740bfe-4ab3-483f-8968-0dda699f86a5_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_f0740bfe-4ab3-483f-8968-0dda699f86a5_processed.jsonl,38.91,0.505,95.53571428571428,448,0
LLaMA-3.1-8B,GPQA,GPQA,42,100,0.51125,0.5275,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__GPQA.json,50.5,38.4,61.24,1.248826,0.519375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_f0740bfe-4ab3-483f-8968-0dda699f86a5_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_f0740bfe-4ab3-483f-8968-0dda699f86a5_processed.jsonl,38.91,0.505,95.53571428571428,448,0
LLaMA-3.1-8B,GPQA,GPQA,99,100,0.50375,0.535,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__GPQA.json,50.5,38.4,61.24,1.248826,0.519375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_f0740bfe-4ab3-483f-8968-0dda699f86a5_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_f0740bfe-4ab3-483f-8968-0dda699f86a5_processed.jsonl,38.91,0.505,95.53571428571428,448,0
LLaMA-3.1-8B,GPQA,GPQA,123,100,0.5675,0.47125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__GPQA.json,50.5,38.4,61.24,1.248826,0.519375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_f0740bfe-4ab3-483f-8968-0dda699f86a5_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_f0740bfe-4ab3-483f-8968-0dda699f86a5_processed.jsonl,38.91,0.505,95.53571428571428,448,0
LLaMA-3.1-8B,GPQA,GPQA,456,100,0.52625,0.5125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__GPQA.json,50.5,38.4,61.24,1.248826,0.519375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_f0740bfe-4ab3-483f-8968-0dda699f86a5_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_f0740bfe-4ab3-483f-8968-0dda699f86a5_processed.jsonl,38.91,0.505,95.53571428571428,448,0
LLaMA-3.1-8B,GPQA,GPQA,789,100,0.51,0.52875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__GPQA.json,50.5,38.4,61.24,1.248826,0.519375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_f0740bfe-4ab3-483f-8968-0dda699f86a5_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_f0740bfe-4ab3-483f-8968-0dda699f86a5_processed.jsonl,38.91,0.505,95.53571428571428,448,0
LLaMA-3.1-8B,GPQA,GPQA,2024,100,0.5175,0.52125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__GPQA.json,50.5,38.4,61.24,1.248826,0.519375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_f0740bfe-4ab3-483f-8968-0dda699f86a5_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_f0740bfe-4ab3-483f-8968-0dda699f86a5_processed.jsonl,38.91,0.505,95.53571428571428,448,0
LLaMA-3.1-8B,GPQA,GPQA,3141,100,0.50875,0.53,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__GPQA.json,50.5,38.4,61.24,1.248826,0.519375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_f0740bfe-4ab3-483f-8968-0dda699f86a5_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_f0740bfe-4ab3-483f-8968-0dda699f86a5_processed.jsonl,38.91,0.505,95.53571428571428,448,0
LLaMA-3.1-8B,GSM8K,GSM8K,17,100,0.8825,0.7675,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__GSM8K.json,79.9,81.3,78.01,0.552588,0.825,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_7dd52404-3d70-4ca0-9ac8-e2d862b86a32_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_7dd52404-3d70-4ca0-9ac8-e2d862b86a32_processed.jsonl,82.85,0.79875,97.72554965883243,1319,0
LLaMA-3.1-8B,GSM8K,GSM8K,42,100,0.8075,0.8425,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__GSM8K.json,79.9,81.3,78.01,0.552588,0.825,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_7dd52404-3d70-4ca0-9ac8-e2d862b86a32_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_7dd52404-3d70-4ca0-9ac8-e2d862b86a32_processed.jsonl,82.85,0.79875,97.72554965883243,1319,0
LLaMA-3.1-8B,GSM8K,GSM8K,99,100,0.80375,0.84625,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__GSM8K.json,79.9,81.3,78.01,0.552588,0.825,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_7dd52404-3d70-4ca0-9ac8-e2d862b86a32_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_7dd52404-3d70-4ca0-9ac8-e2d862b86a32_processed.jsonl,82.85,0.79875,97.72554965883243,1319,0
LLaMA-3.1-8B,GSM8K,GSM8K,123,100,0.8575,0.7925,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__GSM8K.json,79.9,81.3,78.01,0.552588,0.825,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_7dd52404-3d70-4ca0-9ac8-e2d862b86a32_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_7dd52404-3d70-4ca0-9ac8-e2d862b86a32_processed.jsonl,82.85,0.79875,97.72554965883243,1319,0
LLaMA-3.1-8B,GSM8K,GSM8K,456,100,0.8225,0.8275,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__GSM8K.json,79.9,81.3,78.01,0.552588,0.825,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_7dd52404-3d70-4ca0-9ac8-e2d862b86a32_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_7dd52404-3d70-4ca0-9ac8-e2d862b86a32_processed.jsonl,82.85,0.79875,97.72554965883243,1319,0
LLaMA-3.1-8B,GSM8K,GSM8K,789,100,0.79,0.86,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__GSM8K.json,79.9,81.3,78.01,0.552588,0.825,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_7dd52404-3d70-4ca0-9ac8-e2d862b86a32_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_7dd52404-3d70-4ca0-9ac8-e2d862b86a32_processed.jsonl,82.85,0.79875,97.72554965883243,1319,0
LLaMA-3.1-8B,GSM8K,GSM8K,2024,100,0.8375,0.8125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__GSM8K.json,79.9,81.3,78.01,0.552588,0.825,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_7dd52404-3d70-4ca0-9ac8-e2d862b86a32_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_7dd52404-3d70-4ca0-9ac8-e2d862b86a32_processed.jsonl,82.85,0.79875,97.72554965883243,1319,0
LLaMA-3.1-8B,GSM8K,GSM8K,3141,100,0.82625,0.82375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_LLaMA-3_1-8B__GSM8K.json,79.9,81.3,78.01,0.552588,0.825,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Llama_3.1_8B_Instruct/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_7dd52404-3d70-4ca0-9ac8-e2d862b86a32_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_7dd52404-3d70-4ca0-9ac8-e2d862b86a32_processed.jsonl,82.85,0.79875,97.72554965883243,1319,0
