model,dataset,benchmark,question_id,reasoning_score_top_conf,mean_reasoning_score_random,selection_gain_question,n_random_valid,n_top_valid
Phi-4-Reas.,MATH500,MATH500,205,1.0,0.75,0.25,1,1
Phi-4-Reas.,MATH500,MATH500,216,0.875,0.875,0.0,1,1
Phi-4-Reas.,MATH500,MATH500,219,0.5625,0.5,0.0625,1,1
Phi-4-Reas.,MATH500,MATH500,222,0.25,0.25,0.0,1,1
Phi-4-Reas.,MATH500,MATH500,234,1.0,1.0,0.0,1,1
Phi-4-Reas.,MATH500,MATH500,238,0.4375,0.75,-0.3125,1,1
Phi-4-Reas.,MATH500,MATH500,245,1.0,0.75,0.25,1,1
Phi-4-Reas.,MATH500,MATH500,250,0.875,1.0,-0.125,1,1
Phi-4-Reas.,MATH500,MATH500,257,0.6875,0.8125,-0.125,1,1
Phi-4-Reas.,MATH500,MATH500,281,0.8125,0.8125,0.0,1,1
Phi-4-Reas.,MATH500,MATH500,289,1.0,0.875,0.125,1,1
Phi-4-Reas.,MATH500,MATH500,291,0.5,1.0,-0.5,1,1
Phi-4-Reas.,MATH500,MATH500,303,0.75,0.8125,-0.0625,1,1
Phi-4-Reas.,MATH500,MATH500,308,0.375,0.3125,0.0625,1,1
Phi-4-Reas.,MATH500,MATH500,312,0.5625,1.0,-0.4375,1,1
Phi-4-Reas.,MATH500,MATH500,325,1.0,1.0,0.0,1,1
Phi-4-Reas.,MATH500,MATH500,356,0.75,0.75,0.0,1,1
Phi-4-Reas.,MATH500,MATH500,373,1.0,1.0,0.0,1,1
Phi-4-Reas.,MATH500,MATH500,399,0.4375,0.5625,-0.125,1,1
Phi-4-Reas.,MATH500,MATH500,405,1.0,1.0,0.0,1,1
Phi-4-Reas.,MATH500,MATH500,408,0.5,0.8125,-0.3125,1,1
Phi-4-Reas.,MATH500,MATH500,414,0.0,1.0,-1.0,1,1
Phi-4-Reas.,MATH500,MATH500,428,1.0,0.8125,0.1875,1,1
Phi-4-Reas.,MATH500,MATH500,448,1.0,0.8125,0.1875,1,1
Phi-4-Reas.,MATH500,MATH500,466,0.8125,1.0,-0.1875,1,1
Phi-4-Reas.,MATH500,MATH500,473,1.0,1.0,0.0,1,1
Phi-4-Reas.,MATH500,MATH500,475,0.8125,0.8125,0.0,1,1
Phi-4-Reas.,MATH500,MATH500,484,1.0,0.8125,0.1875,1,1
Phi-4-Reas.,MATH500,MATH500,489,1.0,0.8125,0.1875,1,1
Phi-4-Reas.,SVAMP,SVAMP,48,1.0,1.0,0.0,1,1
Phi-4-Reas.,SVAMP,SVAMP,66,1.0,1.0,0.0,1,1
Phi-4-Reas.,SVAMP,SVAMP,82,1.0,1.0,0.0,1,1
Phi-4-Reas.,SVAMP,SVAMP,101,0.4375,1.0,-0.5625,1,1
Phi-4-Reas.,SVAMP,SVAMP,133,0.5625,0.5625,0.0,1,1
Phi-4-Reas.,SVAMP,SVAMP,176,0.625,1.0,-0.375,1,1
Phi-4-Reas.,SVAMP,SVAMP,183,0.4375,0.8125,-0.375,1,1
Phi-4-Reas.,SVAMP,SVAMP,217,0.8125,1.0,-0.1875,1,1
Phi-4-Reas.,SVAMP,SVAMP,225,1.0,0.875,0.125,1,1
Phi-4-Reas.,SVAMP,SVAMP,226,1.0,0.6875,0.3125,1,1
Phi-4-Reas.,SVAMP,SVAMP,246,0.75,1.0,-0.25,1,1
Phi-4-Reas.,SVAMP,SVAMP,253,0.625,0.375,0.25,1,1
Phi-4-Reas.,SVAMP,SVAMP,256,0.625,1.0,-0.375,1,1
Phi-4-Reas.,SVAMP,SVAMP,274,1.0,1.0,0.0,1,1
Phi-4-Reas.,SVAMP,SVAMP,295,0.5,1.0,-0.5,1,1
Phi-4-Reas.,SVAMP,SVAMP,316,0.5,1.0,-0.5,1,1
Phi-4-Reas.,SVAMP,SVAMP,331,1.0,1.0,0.0,1,1
Phi-4-Reas.,SVAMP,SVAMP,339,0.5625,1.0,-0.4375,1,1
Phi-4-Reas.,SVAMP,SVAMP,349,0.6875,1.0,-0.3125,1,1
Phi-4-Reas.,SVAMP,SVAMP,379,0.625,0.5,0.125,1,1
Phi-4-Reas.,SVAMP,SVAMP,425,0.3125,0.6875,-0.375,1,1
Phi-4-Reas.,SVAMP,SVAMP,449,0.625,1.0,-0.375,1,1
Phi-4-Reas.,SVAMP,SVAMP,451,1.0,1.0,0.0,1,1
Phi-4-Reas.,SVAMP,SVAMP,466,1.0,1.0,0.0,1,1
Phi-4-Reas.,SVAMP,SVAMP,501,1.0,1.0,0.0,1,1
Phi-4-Reas.,SVAMP,SVAMP,541,1.0,0.75,0.25,1,1
Phi-4-Reas.,SVAMP,SVAMP,547,0.6875,1.0,-0.3125,1,1
Phi-4-Reas.,SVAMP,SVAMP,549,0.5625,0.9375,-0.375,1,1
Phi-4-Reas.,SVAMP,SVAMP,594,0.5625,0.4375,0.125,1,1
Phi-4-Reas.,SVAMP,SVAMP,627,0.4375,1.0,-0.5625,1,1
Phi-4-Reas.,SVAMP,SVAMP,628,0.75,1.0,-0.25,1,1
Phi-4-Reas.,SVAMP,SVAMP,629,0.875,1.0,-0.125,1,1
Phi-4-Reas.,SVAMP,SVAMP,635,0.6875,1.0,-0.3125,1,1
Phi-4-Reas.,SVAMP,SVAMP,641,1.0,0.875,0.125,1,1
Phi-4-Reas.,SVAMP,SVAMP,672,0.3125,1.0,-0.6875,1,1
Phi-4-Reas.,SVAMP,SVAMP,704,1.0,1.0,0.0,1,1
Phi-4-Reas.,SVAMP,SVAMP,718,0.6875,1.0,-0.3125,1,1
Phi-4-Reas.,SVAMP,SVAMP,720,0.8125,1.0,-0.1875,1,1
Phi-4-Reas.,SVAMP,SVAMP,738,0.5,0.75,-0.25,1,1
Phi-4-Reas.,SVAMP,SVAMP,757,1.0,1.0,0.0,1,1
Phi-4-Reas.,SVAMP,SVAMP,759,0.5,1.0,-0.5,1,1
Phi-4-Reas.,SVAMP,SVAMP,794,0.25,0.3125,-0.0625,1,1
Phi-4-Reas.,SVAMP,SVAMP,817,0.4375,0.625,-0.1875,1,1
Phi-4-Reas.,SVAMP,SVAMP,838,0.375,0.5625,-0.1875,1,1
Phi-4-Reas.,SVAMP,SVAMP,853,1.0,1.0,0.0,1,1
Phi-4-Reas.,SVAMP,SVAMP,864,1.0,0.875,0.125,1,1
Phi-4-Reas.,SVAMP,SVAMP,869,0.5625,1.0,-0.4375,1,1
Phi-4-Reas.,SVAMP,SVAMP,874,0.3125,1.0,-0.6875,1,1
Phi-4-Reas.,SVAMP,SVAMP,889,0.5625,1.0,-0.4375,1,1
Phi-4-Reas.,SVAMP,SVAMP,985,1.0,1.0,0.0,1,1
Qwen2.5-7B,AQuA,AQuA,2,0.6875,0.75,-0.0625,1,1
Qwen2.5-7B,AQuA,AQuA,4,0.6875,0.5,0.1875,1,1
Qwen2.5-7B,AQuA,AQuA,10,0.5625,0.8125,-0.25,1,1
Qwen2.5-7B,AQuA,AQuA,17,0.6875,0.375,0.3125,1,1
Qwen2.5-7B,AQuA,AQuA,22,0.75,0.3125,0.4375,1,1
Qwen2.5-7B,AQuA,AQuA,23,0.875,0.25,0.625,1,1
Qwen2.5-7B,AQuA,AQuA,32,0.5,0.5,0.0,1,1
Qwen2.5-7B,AQuA,AQuA,36,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,AQuA,AQuA,42,0.5,0.9375,-0.4375,1,1
Qwen2.5-7B,AQuA,AQuA,45,0.9375,0.75,0.1875,1,1
Qwen2.5-7B,AQuA,AQuA,48,0.75,1.0,-0.25,1,1
Qwen2.5-7B,AQuA,AQuA,50,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,AQuA,AQuA,53,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,AQuA,AQuA,59,0.375,0.375,0.0,1,1
Qwen2.5-7B,AQuA,AQuA,69,0.5,0.375,0.125,1,1
Qwen2.5-7B,AQuA,AQuA,70,0.6875,0.625,0.0625,1,1
Qwen2.5-7B,AQuA,AQuA,80,1.0,1.0,0.0,1,1
Qwen2.5-7B,AQuA,AQuA,82,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,AQuA,AQuA,83,0.75,0.8125,-0.0625,1,1
Qwen2.5-7B,AQuA,AQuA,88,0.8125,0.875,-0.0625,1,1
Qwen2.5-7B,AQuA,AQuA,92,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,AQuA,AQuA,98,0.4375,0.6875,-0.25,1,1
Qwen2.5-7B,AQuA,AQuA,99,0.75,1.0,-0.25,1,1
Qwen2.5-7B,AQuA,AQuA,107,0.5,0.6875,-0.1875,1,1
Qwen2.5-7B,AQuA,AQuA,109,0.3125,0.5625,-0.25,1,1
Qwen2.5-7B,AQuA,AQuA,110,0.8125,1.0,-0.1875,1,1
Qwen2.5-7B,AQuA,AQuA,119,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,AQuA,AQuA,121,1.0,0.625,0.375,1,1
Qwen2.5-7B,AQuA,AQuA,131,0.5625,1.0,-0.4375,1,1
Qwen2.5-7B,AQuA,AQuA,136,0.875,0.5625,0.3125,1,1
Qwen2.5-7B,AQuA,AQuA,141,0.75,0.5625,0.1875,1,1
Qwen2.5-7B,AQuA,AQuA,142,1.0,1.0,0.0,1,1
Qwen2.5-7B,AQuA,AQuA,143,0.75,0.75,0.0,1,1
Qwen2.5-7B,AQuA,AQuA,146,0.3125,0.25,0.0625,1,1
Qwen2.5-7B,AQuA,AQuA,148,0.5625,0.5,0.0625,1,1
Qwen2.5-7B,AQuA,AQuA,151,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,AQuA,AQuA,153,0.9375,0.5625,0.375,1,1
Qwen2.5-7B,AQuA,AQuA,157,0.625,0.6875,-0.0625,1,1
Qwen2.5-7B,AQuA,AQuA,164,0.375,0.5625,-0.1875,1,1
Qwen2.5-7B,AQuA,AQuA,166,1.0,1.0,0.0,1,1
Qwen2.5-7B,AQuA,AQuA,173,0.5625,0.25,0.3125,1,1
Qwen2.5-7B,AQuA,AQuA,185,1.0,0.75,0.25,1,1
Qwen2.5-7B,AQuA,AQuA,193,0.3125,0.625,-0.3125,1,1
Qwen2.5-7B,AQuA,AQuA,206,0.75,0.5,0.25,1,1
Qwen2.5-7B,AQuA,AQuA,211,1.0,0.5625,0.4375,1,1
Qwen2.5-7B,AQuA,AQuA,228,0.4375,0.5625,-0.125,1,1
Qwen2.5-7B,AQuA,AQuA,231,0.75,0.875,-0.125,1,1
Qwen2.5-7B,AQuA,AQuA,245,0.5625,0.4375,0.125,1,1
Qwen2.5-7B,AQuA,AQuA,246,0.875,0.25,0.625,1,1
Qwen2.5-7B,AQuA,AQuA,250,0.5625,0.5625,0.0,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,9,0.75,0.75,0.0,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,14,1.0,0.9375,0.0625,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,65,0.5,1.0,-0.5,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,76,0.6875,0.875,-0.1875,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,87,0.25,0.5625,-0.3125,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,121,1.0,1.0,0.0,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,187,0.4375,1.0,-0.5625,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,196,0.5,1.0,-0.5,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,232,0.5625,0.5625,0.0,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,234,1.0,1.0,0.0,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,242,0.5625,1.0,-0.4375,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,263,0.5,1.0,-0.5,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,310,0.4375,1.0,-0.5625,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,319,0.875,0.875,0.0,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,334,1.0,1.0,0.0,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,340,1.0,1.0,0.0,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,362,0.5625,1.0,-0.4375,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,373,1.0,1.0,0.0,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,403,0.8125,1.0,-0.1875,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,405,0.3125,0.875,-0.5625,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,412,0.6875,0.625,0.0625,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,429,1.0,1.0,0.0,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,438,0.5625,1.0,-0.4375,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,449,1.0,1.0,0.0,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,482,0.5625,0.875,-0.3125,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,492,1.0,1.0,0.0,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,540,1.0,1.0,0.0,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,607,1.0,1.0,0.0,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,636,0.5625,0.5625,0.0,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,667,0.375,0.4375,-0.0625,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,687,1.0,0.8125,0.1875,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,727,0.75,0.4375,0.3125,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,761,0.6875,0.625,0.0625,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,775,0.3125,0.3125,0.0,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,791,0.4375,0.8125,-0.375,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,842,0.5,1.0,-0.5,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,846,0.6875,0.625,0.0625,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,878,1.0,0.8125,0.1875,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,914,0.5625,0.6875,-0.125,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,917,0.5625,0.6875,-0.125,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,926,1.0,1.0,0.0,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,967,1.0,1.0,0.0,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,1041,1.0,1.0,0.0,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,1042,1.0,1.0,0.0,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,1045,0.5625,1.0,-0.4375,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,1046,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,1075,0.375,0.5,-0.125,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,1089,1.0,1.0,0.0,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,1110,0.5625,0.625,-0.0625,1,1
Qwen2.5-7B,CommonsenseQA,CSQA,1146,0.5,1.0,-0.5,1,1
Qwen2.5-7B,GPQA,GPQA,14,0.4375,0.5625,-0.125,1,1
Qwen2.5-7B,GPQA,GPQA,18,0.5625,0.5,0.0625,1,1
Qwen2.5-7B,GPQA,GPQA,43,0.6875,0.5625,0.125,1,1
Qwen2.5-7B,GPQA,GPQA,47,0.5,0.6875,-0.1875,1,1
Qwen2.5-7B,GPQA,GPQA,50,0.375,0.5625,-0.1875,1,1
Qwen2.5-7B,GPQA,GPQA,53,0.375,0.5625,-0.1875,1,1
Qwen2.5-7B,GPQA,GPQA,57,0.3125,0.5625,-0.25,1,1
Qwen2.5-7B,GPQA,GPQA,74,0.375,0.25,0.125,1,1
Qwen2.5-7B,GPQA,GPQA,106,0.625,0.4375,0.1875,1,1
Qwen2.5-7B,GPQA,GPQA,113,0.375,0.625,-0.25,1,1
Qwen2.5-7B,GPQA,GPQA,124,0.375,0.5,-0.125,1,1
Qwen2.5-7B,GPQA,GPQA,128,0.5,0.5625,-0.0625,1,1
Qwen2.5-7B,GPQA,GPQA,141,0.75,0.75,0.0,1,1
Qwen2.5-7B,GPQA,GPQA,145,0.3125,0.5,-0.1875,1,1
Qwen2.5-7B,GPQA,GPQA,155,0.5,0.3125,0.1875,1,1
Qwen2.5-7B,GPQA,GPQA,157,0.625,0.6875,-0.0625,1,1
Qwen2.5-7B,GPQA,GPQA,176,0.5,0.5625,-0.0625,1,1
Qwen2.5-7B,GPQA,GPQA,179,0.5,0.625,-0.125,1,1
Qwen2.5-7B,GPQA,GPQA,185,0.5,0.6875,-0.1875,1,1
Qwen2.5-7B,GPQA,GPQA,199,0.5,0.3125,0.1875,1,1
Qwen2.5-7B,GPQA,GPQA,202,0.5625,0.6875,-0.125,1,1
Qwen2.5-7B,GPQA,GPQA,207,0.3125,0.625,-0.3125,1,1
Qwen2.5-7B,GPQA,GPQA,215,1.0,0.75,0.25,1,1
Qwen2.5-7B,GPQA,GPQA,238,0.5625,0.5625,0.0,1,1
Qwen2.5-7B,GPQA,GPQA,242,0.25,0.5625,-0.3125,1,1
Qwen2.5-7B,GPQA,GPQA,250,0.375,0.5625,-0.1875,1,1
Qwen2.5-7B,GPQA,GPQA,251,0.75,1.0,-0.25,1,1
Qwen2.5-7B,GPQA,GPQA,274,0.4375,0.5625,-0.125,1,1
Qwen2.5-7B,GPQA,GPQA,287,1.0,0.8125,0.1875,1,1
Qwen2.5-7B,GPQA,GPQA,288,0.5625,0.5,0.0625,1,1
Qwen2.5-7B,GPQA,GPQA,293,0.4375,0.25,0.1875,1,1
Qwen2.5-7B,GPQA,GPQA,326,0.5,0.5625,-0.0625,1,1
Qwen2.5-7B,GPQA,GPQA,336,0.5,0.375,0.125,1,1
Qwen2.5-7B,GPQA,GPQA,338,0.3125,0.5,-0.1875,1,1
Qwen2.5-7B,GPQA,GPQA,340,0.5625,0.6875,-0.125,1,1
Qwen2.5-7B,GPQA,GPQA,342,0.4375,0.5,-0.0625,1,1
Qwen2.5-7B,GPQA,GPQA,344,0.625,0.5,0.125,1,1
Qwen2.5-7B,GPQA,GPQA,347,0.5,0.5625,-0.0625,1,1
Qwen2.5-7B,GPQA,GPQA,354,0.375,0.5625,-0.1875,1,1
Qwen2.5-7B,GPQA,GPQA,375,0.6875,0.8125,-0.125,1,1
Qwen2.5-7B,GPQA,GPQA,388,0.6875,0.5625,0.125,1,1
Qwen2.5-7B,GPQA,GPQA,389,0.3125,0.5625,-0.25,1,1
Qwen2.5-7B,GPQA,GPQA,399,1.0,0.375,0.625,1,1
Qwen2.5-7B,GPQA,GPQA,415,0.375,0.375,0.0,1,1
Qwen2.5-7B,GPQA,GPQA,424,0.5,0.5625,-0.0625,1,1
Qwen2.5-7B,GPQA,GPQA,425,0.75,0.8125,-0.0625,1,1
Qwen2.5-7B,GPQA,GPQA,429,0.5625,0.3125,0.25,1,1
Qwen2.5-7B,GPQA,GPQA,435,0.3125,0.375,-0.0625,1,1
Qwen2.5-7B,GPQA,GPQA,443,0.5625,0.3125,0.25,1,1
Qwen2.5-7B,GPQA,GPQA,444,0.375,0.3125,0.0625,1,1
Qwen2.5-7B,GSM8K,GSM8K,3,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,GSM8K,GSM8K,14,0.8125,1.0,-0.1875,1,1
Qwen2.5-7B,GSM8K,GSM8K,56,0.5,1.0,-0.5,1,1
Qwen2.5-7B,GSM8K,GSM8K,82,0.25,0.25,0.0,1,1
Qwen2.5-7B,GSM8K,GSM8K,87,0.3125,0.25,0.0625,1,1
Qwen2.5-7B,GSM8K,GSM8K,107,0.6875,0.75,-0.0625,1,1
Qwen2.5-7B,GSM8K,GSM8K,148,0.5625,1.0,-0.4375,1,1
Qwen2.5-7B,GSM8K,GSM8K,156,0.6875,0.6875,0.0,1,1
Qwen2.5-7B,GSM8K,GSM8K,197,0.8125,0.6875,0.125,1,1
Qwen2.5-7B,GSM8K,GSM8K,204,0.875,1.0,-0.125,1,1
Qwen2.5-7B,GSM8K,GSM8K,215,0.5,1.0,-0.5,1,1
Qwen2.5-7B,GSM8K,GSM8K,268,0.75,0.6875,0.0625,1,1
Qwen2.5-7B,GSM8K,GSM8K,310,0.3125,1.0,-0.6875,1,1
Qwen2.5-7B,GSM8K,GSM8K,340,0.4375,0.6875,-0.25,1,1
Qwen2.5-7B,GSM8K,GSM8K,371,0.5625,0.625,-0.0625,1,1
Qwen2.5-7B,GSM8K,GSM8K,383,0.75,1.0,-0.25,1,1
Qwen2.5-7B,GSM8K,GSM8K,451,1.0,0.5,0.5,1,1
Qwen2.5-7B,GSM8K,GSM8K,474,0.5,1.0,-0.5,1,1
Qwen2.5-7B,GSM8K,GSM8K,492,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,GSM8K,GSM8K,506,0.6875,0.5,0.1875,1,1
Qwen2.5-7B,GSM8K,GSM8K,530,0.3125,0.4375,-0.125,1,1
Qwen2.5-7B,GSM8K,GSM8K,560,0.5,1.0,-0.5,1,1
Qwen2.5-7B,GSM8K,GSM8K,657,0.625,1.0,-0.375,1,1
Qwen2.5-7B,GSM8K,GSM8K,738,1.0,0.6875,0.3125,1,1
Qwen2.5-7B,GSM8K,GSM8K,773,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,GSM8K,GSM8K,799,0.4375,0.5625,-0.125,1,1
Qwen2.5-7B,GSM8K,GSM8K,805,0.5,1.0,-0.5,1,1
Qwen2.5-7B,GSM8K,GSM8K,840,0.5625,0.4375,0.125,1,1
Qwen2.5-7B,GSM8K,GSM8K,847,0.0625,0.25,-0.1875,1,1
Qwen2.5-7B,GSM8K,GSM8K,868,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,GSM8K,GSM8K,870,0.5,0.5,0.0,1,1
Qwen2.5-7B,GSM8K,GSM8K,873,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,GSM8K,GSM8K,902,0.5,1.0,-0.5,1,1
Qwen2.5-7B,GSM8K,GSM8K,914,1.0,0.75,0.25,1,1
Qwen2.5-7B,GSM8K,GSM8K,952,0.25,0.3125,-0.0625,1,1
Qwen2.5-7B,GSM8K,GSM8K,954,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,GSM8K,GSM8K,998,0.4375,1.0,-0.5625,1,1
Qwen2.5-7B,GSM8K,GSM8K,1034,1.0,1.0,0.0,1,1
Qwen2.5-7B,GSM8K,GSM8K,1056,0.5625,1.0,-0.4375,1,1
Qwen2.5-7B,GSM8K,GSM8K,1111,0.5,0.6875,-0.1875,1,1
Qwen2.5-7B,GSM8K,GSM8K,1136,0.5,1.0,-0.5,1,1
Qwen2.5-7B,GSM8K,GSM8K,1167,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,GSM8K,GSM8K,1188,0.6875,0.375,0.3125,1,1
Qwen2.5-7B,GSM8K,GSM8K,1199,0.5,0.375,0.125,1,1
Qwen2.5-7B,GSM8K,GSM8K,1204,0.75,0.6875,0.0625,1,1
Qwen2.5-7B,GSM8K,GSM8K,1233,0.625,1.0,-0.375,1,1
Qwen2.5-7B,GSM8K,GSM8K,1240,0.6875,0.6875,0.0,1,1
Qwen2.5-7B,GSM8K,GSM8K,1277,0.625,1.0,-0.375,1,1
Qwen2.5-7B,GSM8K,GSM8K,1293,0.5,0.6875,-0.1875,1,1
Qwen2.5-7B,GSM8K,GSM8K,1299,0.5625,1.0,-0.4375,1,1
Qwen2.5-7B,MATH500,MATH500,20,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,MATH500,MATH500,25,0.5,0.625,-0.125,1,1
Qwen2.5-7B,MATH500,MATH500,31,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,MATH500,MATH500,43,0.5,0.5,0.0,1,1
Qwen2.5-7B,MATH500,MATH500,45,0.8125,0.8125,0.0,1,1
Qwen2.5-7B,MATH500,MATH500,53,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,MATH500,MATH500,68,0.5,0.25,0.25,1,1
Qwen2.5-7B,MATH500,MATH500,69,1.0,1.0,0.0,1,1
Qwen2.5-7B,MATH500,MATH500,74,0.5,0.8125,-0.3125,1,1
Qwen2.5-7B,MATH500,MATH500,91,0.25,0.5,-0.25,1,1
Qwen2.5-7B,MATH500,MATH500,97,1.0,0.875,0.125,1,1
Qwen2.5-7B,MATH500,MATH500,100,0.25,0.25,0.0,1,1
Qwen2.5-7B,MATH500,MATH500,116,0.6875,1.0,-0.3125,1,1
Qwen2.5-7B,MATH500,MATH500,122,1.0,1.0,0.0,1,1
Qwen2.5-7B,MATH500,MATH500,136,0.5625,1.0,-0.4375,1,1
Qwen2.5-7B,MATH500,MATH500,144,0.75,0.6875,0.0625,1,1
Qwen2.5-7B,MATH500,MATH500,147,0.8125,0.375,0.4375,1,1
Qwen2.5-7B,MATH500,MATH500,149,0.5625,1.0,-0.4375,1,1
Qwen2.5-7B,MATH500,MATH500,159,1.0,1.0,0.0,1,1
Qwen2.5-7B,MATH500,MATH500,162,1.0,1.0,0.0,1,1
Qwen2.5-7B,MATH500,MATH500,168,0.3125,0.375,-0.0625,1,1
Qwen2.5-7B,MATH500,MATH500,177,0.3125,0.8125,-0.5,1,1
Qwen2.5-7B,MATH500,MATH500,192,0.6875,0.9375,-0.25,1,1
Qwen2.5-7B,MATH500,MATH500,208,1.0,1.0,0.0,1,1
Qwen2.5-7B,MATH500,MATH500,216,0.8125,0.5625,0.25,1,1
Qwen2.5-7B,MATH500,MATH500,219,0.75,0.375,0.375,1,1
Qwen2.5-7B,MATH500,MATH500,230,0.875,0.5,0.375,1,1
Qwen2.5-7B,MATH500,MATH500,232,0.5,1.0,-0.5,1,1
Qwen2.5-7B,MATH500,MATH500,238,0.8125,0.8125,0.0,1,1
Qwen2.5-7B,MATH500,MATH500,256,0.8125,1.0,-0.1875,1,1
Qwen2.5-7B,MATH500,MATH500,267,1.0,0.875,0.125,1,1
Qwen2.5-7B,MATH500,MATH500,283,0.8125,1.0,-0.1875,1,1
Qwen2.5-7B,MATH500,MATH500,300,0.6875,0.5,0.1875,1,1
Qwen2.5-7B,MATH500,MATH500,303,0.3125,0.5,-0.1875,1,1
Qwen2.5-7B,MATH500,MATH500,309,0.5625,0.8125,-0.25,1,1
Qwen2.5-7B,MATH500,MATH500,325,1.0,0.75,0.25,1,1
Qwen2.5-7B,MATH500,MATH500,341,0.75,1.0,-0.25,1,1
Qwen2.5-7B,MATH500,MATH500,371,0.5,0.375,0.125,1,1
Qwen2.5-7B,MATH500,MATH500,377,1.0,0.6875,0.3125,1,1
Qwen2.5-7B,MATH500,MATH500,386,0.8125,1.0,-0.1875,1,1
Qwen2.5-7B,MATH500,MATH500,408,0.5625,0.3125,0.25,1,1
Qwen2.5-7B,MATH500,MATH500,419,0.3125,0.5,-0.1875,1,1
Qwen2.5-7B,MATH500,MATH500,420,1.0,0.8125,0.1875,1,1
Qwen2.5-7B,MATH500,MATH500,426,0.75,1.0,-0.25,1,1
Qwen2.5-7B,MATH500,MATH500,427,0.75,1.0,-0.25,1,1
Qwen2.5-7B,MATH500,MATH500,430,0.5625,0.5625,0.0,1,1
Qwen2.5-7B,MATH500,MATH500,433,0.6875,0.3125,0.375,1,1
Qwen2.5-7B,MATH500,MATH500,438,0.625,0.8125,-0.1875,1,1
Qwen2.5-7B,MATH500,MATH500,472,0.8125,0.6875,0.125,1,1
Qwen2.5-7B,MATH500,MATH500,499,1.0,0.4375,0.5625,1,1
Qwen2.5-7B,SVAMP,SVAMP,26,0.6875,0.1875,0.5,1,1
Qwen2.5-7B,SVAMP,SVAMP,149,0.5,1.0,-0.5,1,1
